send_offset,event_offset,id,delay,content
58.7903,58.5379,8792,0.2524,Log_8792
58.8031,58.0490,8735,0.7542,Log_8735
58.8067,58.6534,8806,0.1533,Log_8806
58.8229,58.5129,8790,0.3100,Log_8790
58.8236,58.5777,8798,0.2458,Log_8798
58.8263,58.7312,8814,0.0950,Log_8814
58.8516,58.2580,8758,0.5936,Log_8758
58.8561,58.5421,8793,0.3140,Log_8793
58.8599,58.1993,8751,0.6606,Log_8751
58.8640,58.4821,8788,0.3819,Log_8788
58.8676,58.4792,8786,0.3884,Log_8786
58.8718,57.7936,8711,1.0782,Log_8711
58.8839,58.6724,8807,0.2115,Log_8807
58.8840,58.6006,8799,0.2834,Log_8799
58.9106,58.7738,8824,0.1368,Log_8824
58.9214,58.5708,8796,0.3506,Log_8796
58.9379,58.4561,8781,0.4818,Log_8781
58.9611,58.6512,8805,0.3099,Log_8805
58.9664,58.5622,8794,0.4042,Log_8794
58.9818,58.7581,8820,0.2237,Log_8820
58.9882,58.8574,8830,0.1307,Log_8830
59.0007,58.6985,8808,0.3022,Log_8808
59.0233,58.8252,8827,0.1981,Log_8827
59.0333,58.4718,8784,0.5615,Log_8784
59.0352,58.8497,8829,0.1856,Log_8829
59.0491,58.7681,8823,0.2810,Log_8823
59.0507,58.8418,8828,0.2088,Log_8828
59.0560,58.9673,8844,0.0886,Log_8844
59.0677,58.9658,8842,0.1018,Log_8842
59.0790,58.7458,8815,0.3332,Log_8815
59.0846,58.3496,8769,0.7349,Log_8769
59.0949,57.5024,8678,1.5924,Log_8678
59.1005,58.9665,8843,0.1339,Log_8843
59.1113,58.2673,8760,0.8440,Log_8760
59.1226,59.0464,8853,0.0762,Log_8853
59.1385,56.1378,8536,3.0007,Log_8536
59.1397,58.4772,8785,0.6625,Log_8785
59.1449,58.7563,8819,0.3886,Log_8819
59.1500,58.3441,8768,0.8059,Log_8768
59.1665,57.2090,8647,1.9576,Log_8647
59.1755,58.3968,8774,0.7787,Log_8774
59.1858,58.6250,8802,0.5608,Log_8802
59.1990,58.7132,8812,0.4857,Log_8812
59.2189,58.9498,8840,0.2691,Log_8840
59.2305,58.3515,8770,0.8790,Log_8770
59.2341,59.0929,8858,0.1412,Log_8858
59.2443,58.9831,8846,0.2611,Log_8846
59.2497,59.1243,8862,0.1254,Log_8862
59.2564,58.8721,8833,0.3843,Log_8833
59.2585,58.8168,8826,0.4417,Log_8826
59.2642,58.9406,8838,0.3235,Log_8838
59.2672,59.0302,8851,0.2370,Log_8851
59.2678,58.5622,8795,0.7055,Log_8795
59.2707,58.0709,8737,1.1999,Log_8737
59.2840,58.6208,8801,0.6632,Log_8801
59.2868,59.1515,8865,0.1353,Log_8865
59.2894,58.9535,8841,0.3359,Log_8841
59.2958,58.7509,8817,0.5450,Log_8817
59.2975,58.7765,8825,0.5210,Log_8825
59.2988,59.1235,8861,0.1753,Log_8861
59.3002,59.0204,8849,0.2799,Log_8849
59.3042,58.3732,8772,0.9310,Log_8772
59.3046,59.1048,8859,0.1998,Log_8859
59.3140,58.7602,8821,0.5538,Log_8821
59.3272,59.0739,8855,0.2533,Log_8855
59.3278,58.2982,8763,1.0297,Log_8763
59.3418,59.1402,8864,0.2017,Log_8864
59.3822,58.8980,8835,0.4842,Log_8835
59.3898,59.3169,8885,0.0729,Log_8885
59.4057,59.1209,8860,0.2848,Log_8860
59.4212,59.2566,8877,0.1646,Log_8877
59.4303,59.1767,8867,0.2537,Log_8867
59.4607,58.7282,8813,0.7326,Log_8813
59.4653,58.8841,8834,0.5812,Log_8834
59.4680,59.2805,8882,0.1875,Log_8882
59.4891,59.1877,8868,0.3014,Log_8868
59.4974,58.4532,8779,1.0442,Log_8779
59.5034,59.3730,8897,0.1304,Log_8897
59.5086,59.3425,8891,0.1660,Log_8891
59.5139,59.2745,8880,0.2394,Log_8880
59.5508,59.2552,8876,0.2956,Log_8876
59.5596,59.3249,8887,0.2347,Log_8887
59.5601,59.0361,8852,0.5240,Log_8852
59.5632,59.3208,8886,0.2424,Log_8886
59.5665,59.4506,8909,0.1159,Log_8909
59.5912,59.5380,8918,0.0532,Log_8918
59.5926,59.5147,8914,0.0779,Log_8914
59.5948,59.3258,8888,0.2690,Log_8888
59.5958,59.2587,8878,0.3371,Log_8878
59.6127,59.4157,8902,0.1970,Log_8902
59.6176,59.2302,8872,0.3874,Log_8872
59.6257,58.4534,8780,1.1723,Log_8780
59.6318,59.2406,8874,0.3912,Log_8874
59.6336,57.6261,8686,2.0075,Log_8686
59.6380,58.8994,8836,0.7386,Log_8836
59.6381,59.1975,8870,0.4406,Log_8870
59.6436,59.4294,8905,0.2142,Log_8905
59.6457,58.7517,8818,0.8941,Log_8818
59.6466,59.3498,8892,0.2968,Log_8892
59.6640,59.5908,8925,0.0732,Log_8925
59.6665,59.0499,8854,0.6167,Log_8854
59.6733,59.4665,8910,0.2069,Log_8910
59.6788,59.3708,8894,0.3080,Log_8894
59.7004,59.0174,8848,0.6830,Log_8848
59.7021,59.2770,8881,0.4251,Log_8881
59.7042,58.9216,8837,0.7826,Log_8837
59.7116,59.3729,8895,0.3388,Log_8895
59.7131,59.3983,8901,0.3147,Log_8901
59.7178,59.1944,8869,0.5234,Log_8869
59.7201,58.9426,8839,0.7775,Log_8839
59.7301,59.5577,8919,0.1724,Log_8919
59.7379,59.0813,8856,0.6566,Log_8856
59.7494,59.6454,8934,0.1039,Log_8934
59.7597,59.0246,8850,0.7351,Log_8850
59.7711,59.3109,8884,0.4603,Log_8884
59.7730,59.1636,8866,0.6094,Log_8866
59.7742,59.4352,8908,0.3391,Log_8908
59.7843,59.4351,8907,0.3491,Log_8907
59.7960,59.6268,8932,0.1692,Log_8932
59.8042,58.6021,8800,1.2021,Log_8800
59.8373,59.6029,8928,0.2344,Log_8928
59.8393,59.7136,8946,0.1257,Log_8946
59.8425,59.5353,8916,0.3072,Log_8916
59.8431,59.1359,8863,0.7072,Log_8863
59.8530,58.7649,8822,1.0881,Log_8822
59.8626,59.3534,8893,0.5092,Log_8893
59.8770,59.6804,8937,0.1966,Log_8937
59.8876,59.5645,8920,0.3231,Log_8920
59.8924,58.8703,8832,1.0221,Log_8832
59.9049,59.0150,8847,0.8899,Log_8847
59.9084,59.7544,8951,0.1540,Log_8951
59.9125,59.4912,8913,0.4213,Log_8913
59.9161,59.6962,8939,0.2198,Log_8939
59.9291,59.6154,8930,0.3137,Log_8930
59.9295,59.3330,8890,0.5965,Log_8890
59.9450,59.6122,8929,0.3328,Log_8929
59.9454,59.2524,8875,0.6930,Log_8875
59.9580,59.6987,8940,0.2592,Log_8940
59.9629,59.3900,8899,0.5728,Log_8899
59.9676,59.5357,8917,0.4319,Log_8917
59.9700,59.6714,8936,0.2986,Log_8936
59.9720,59.7225,8948,0.2495,Log_8948
59.9724,59.3729,8896,0.5996,Log_8896
59.9742,59.3274,8889,0.6467,Log_8889
59.9824,59.7603,8953,0.2222,Log_8953
59.9974,59.5246,8915,0.4728,Log_8915
60.0077,57.1113,8639,2.8964,Log_8639
60.0169,59.4854,8911,0.5315,Log_8911
60.0218,59.4238,8904,0.5981,Log_8904
60.0245,59.8112,8955,0.2133,Log_8955
60.0258,59.6307,8933,0.3951,Log_8933
60.0282,59.4331,8906,0.5951,Log_8906
60.0473,58.8626,8831,1.1848,Log_8831
60.0474,59.4233,8903,0.6241,Log_8903
60.0480,59.9380,8970,0.1100,Log_8970
60.0779,59.9355,8968,0.1424,Log_8968
60.0867,59.7012,8942,0.3855,Log_8942
60.0873,59.5680,8921,0.5193,Log_8921
60.0906,59.7785,8954,0.3122,Log_8954
60.1137,59.5956,8927,0.5181,Log_8927
60.1179,59.9042,8964,0.2137,Log_8964
60.1442,59.5869,8924,0.5573,Log_8924
60.1708,59.6902,8938,0.4806,Log_8938
60.1750,60.0767,8994,0.0983,Log_8994
60.1845,59.5829,8922,0.6016,Log_8922
60.1991,59.9163,8966,0.2828,Log_8966
60.2002,59.7384,8949,0.4617,Log_8949
60.2019,59.2860,8883,0.9159,Log_8883
60.2137,59.3826,8898,0.8311,Log_8898
60.2188,59.7020,8943,0.5169,Log_8943
60.2254,60.0494,8988,0.1761,Log_8988
60.2341,59.9089,8965,0.3252,Log_8965
60.2360,60.0905,8997,0.1455,Log_8997
60.2394,60.0591,8990,0.1803,Log_8990
60.2414,60.0050,8980,0.2364,Log_8980
60.2470,60.0882,8996,0.1588,Log_8996
60.2542,60.1198,9000,0.1344,Log_9000
60.2624,60.0728,8992,0.1897,Log_8992
60.2710,60.0734,8993,0.1976,Log_8993
60.2791,59.8342,8958,0.4448,Log_8958
60.2832,59.5837,8923,0.6995,Log_8923
60.2899,60.0297,8982,0.2602,Log_8982
60.2980,59.8114,8956,0.4866,Log_8956
60.3026,60.0809,8995,0.2217,Log_8995
60.3082,59.9635,8975,0.3447,Log_8975
60.3149,58.7055,8810,1.6094,Log_8810
60.3282,60.1570,9010,0.1712,Log_9010
60.3413,59.7502,8950,0.5911,Log_8950
60.3503,60.0440,8986,0.3063,Log_8986
60.3601,60.2034,9017,0.1568,Log_9017
60.3643,60.1573,9011,0.2070,Log_9011
60.3658,59.9417,8971,0.4241,Log_8971
60.3678,60.3107,9029,0.0571,Log_9029
60.3771,60.0336,8983,0.3435,Log_8983
60.3851,59.8901,8962,0.4950,Log_8962
60.3923,60.0946,8998,0.2977,Log_8998
60.3990,60.0195,8981,0.3795,Log_8981
60.4102,60.0477,8987,0.3625,Log_8987
60.4243,60.0353,8984,0.3890,Log_8984
60.4364,59.9328,8967,0.5035,Log_8967
60.4415,59.4874,8912,0.9542,Log_8912
60.4477,60.1502,9008,0.2974,Log_9008
60.4598,59.6996,8941,0.7601,Log_8941
60.4651,59.8666,8961,0.5985,Log_8961
60.4694,60.1434,9006,0.3260,Log_9006
60.4710,58.0687,8736,2.4023,Log_8736
60.4726,59.9360,8969,0.5366,Log_8969
60.4753,60.1250,9002,0.3503,Log_9002
60.4875,60.3318,9030,0.1558,Log_9030
60.4894,60.3422,9033,0.1472,Log_9033
60.4954,60.2548,9020,0.2406,Log_9020
60.5074,60.3054,9027,0.2021,Log_9027
60.5381,60.2042,9018,0.3339,Log_9018
60.5438,60.3603,9035,0.1835,Log_9035
60.5451,59.6155,8931,0.9296,Log_8931
60.5488,59.8575,8960,0.6913,Log_8960
60.5562,60.2990,9026,0.2572,Log_9026
60.5592,57.7746,8707,2.7846,Log_8707
60.5646,60.0618,8991,0.5028,Log_8991
60.5925,60.2983,9025,0.2942,Log_9025
60.5991,60.1541,9009,0.4450,Log_9009
60.6041,60.3810,9037,0.2231,Log_9037
60.6131,60.5242,9058,0.0888,Log_9058
60.6294,58.7095,8811,1.9199,Log_8811
60.6326,60.3882,9039,0.2444,Log_9039
60.6355,60.3963,9041,0.2392,Log_9041
60.6358,59.9464,8972,0.6894,Log_8972
60.6419,60.1478,9007,0.4941,Log_9007
60.6425,60.3967,9042,0.2458,Log_9042
60.6614,59.2341,8873,1.4273,Log_8873
60.6856,59.9606,8973,0.7250,Log_8973
60.6908,60.5444,9062,0.1464,Log_9062
60.6948,60.5758,9067,0.1190,Log_9067
60.6951,60.2579,9021,0.4372,Log_9021
60.7236,60.1372,9005,0.5864,Log_9005
60.7296,60.5037,9054,0.2259,Log_9054
60.7318,59.9898,8978,0.7420,Log_8978
60.7395,60.5773,9068,0.1622,Log_9068
60.7551,60.4515,9047,0.3036,Log_9047
60.7660,60.3537,9034,0.4123,Log_9034
60.7709,60.0501,8989,0.7209,Log_8989
60.7790,59.8534,8959,0.9256,Log_8959
60.7791,60.1900,9015,0.5891,Log_9015
60.7826,60.2964,9024,0.4861,Log_9024
60.7877,59.5954,8926,1.1923,Log_8926
60.7919,60.7138,9090,0.0780,Log_9090
60.8068,60.1200,9001,0.6867,Log_9001
60.8115,60.4799,9049,0.3316,Log_9049
60.8131,60.1298,9003,0.6833,Log_9003
60.8187,60.3936,9040,0.4252,Log_9040
60.8256,60.6754,9083,0.1502,Log_9083
60.8281,60.5169,9057,0.3112,Log_9057
60.8351,60.7793,9103,0.0558,Log_9103
60.8355,59.7200,8947,1.1155,Log_8947
60.8481,60.4172,9045,0.4309,Log_9045
60.8512,60.3664,9036,0.4848,Log_9036
60.8598,60.7340,9092,0.1258,Log_9092
60.8654,60.4577,9048,0.4077,Log_9048
60.8685,60.3857,9038,0.4828,Log_9038
60.8750,60.7550,9099,0.1200,Log_9099
60.8787,60.6085,9071,0.2701,Log_9071
60.8875,60.5597,9064,0.3278,Log_9064
60.8891,57.4040,8667,3.4851,Log_8667
60.8904,60.1799,9013,0.7106,Log_9013
60.8906,60.8210,9112,0.0695,Log_9112
60.8908,60.7373,9094,0.1536,Log_9094
60.8924,60.3347,9032,0.5577,Log_9032
60.8971,60.7430,9095,0.1541,Log_9095
60.9017,60.1797,9012,0.7220,Log_9012
60.9055,59.8972,8963,1.0082,Log_8963
60.9095,59.9619,8974,0.9476,Log_8974
60.9128,60.5695,9065,0.3432,Log_9065
60.9133,60.5062,9055,0.4070,Log_9055
60.9195,60.7592,9100,0.1603,Log_9100
60.9227,60.6162,9072,0.3066,Log_9072
60.9245,59.2268,8871,1.6977,Log_8871
60.9246,60.7501,9097,0.1745,Log_9097
60.9376,60.5430,9060,0.3946,Log_9060
60.9443,60.8121,9108,0.1323,Log_9108
60.9468,59.9799,8977,0.9669,Log_8977
60.9509,60.6866,9086,0.2643,Log_9086
60.9629,60.8159,9109,0.1470,Log_9109
60.9644,60.8058,9105,0.1587,Log_9105
60.9668,60.5102,9056,0.4566,Log_9056
60.9675,60.6423,9077,0.3252,Log_9077
60.9745,60.4101,9044,0.5644,Log_9044
60.9757,60.8346,9116,0.1411,Log_9116
60.9778,60.6468,9079,0.3310,Log_9079
60.9784,60.7343,9093,0.2441,Log_9093
60.9833,59.0897,8857,1.8936,Log_8857
60.9834,59.7064,8944,1.2771,Log_8944
60.9912,60.9156,9131,0.0756,Log_9131
60.9931,60.3318,9031,0.6614,Log_9031
60.9980,60.8909,9126,0.1071,Log_9126
61.0023,60.5851,9070,0.4172,Log_9070
61.0101,60.5699,9066,0.4402,Log_9066
61.0167,60.8944,9128,0.1223,Log_9128
61.0192,60.8190,9111,0.2003,Log_9111
61.0197,60.6405,9076,0.3792,Log_9076
61.0248,60.8082,9107,0.2167,Log_9107
61.0254,60.2121,9019,0.8133,Log_9019
61.0406,60.6954,9087,0.3452,Log_9087
61.0450,60.8880,9125,0.1570,Log_9125
61.0660,60.8260,9115,0.2399,Log_9115
61.0763,60.6990,9088,0.3773,Log_9088
61.0770,60.1984,9016,0.8786,Log_9016
61.0772,60.6781,9085,0.3991,Log_9085
61.0802,60.6779,9084,0.4022,Log_9084
61.0930,60.7105,9089,0.3825,Log_9089
61.0943,60.8022,9104,0.2921,Log_9104
61.0943,60.9837,9139,0.1107,Log_9139
61.1079,60.8473,9120,0.2606,Log_9120
61.1162,60.8387,9117,0.2775,Log_9117
61.1261,61.0239,9148,0.1022,Log_9148
61.1298,60.1367,9004,0.9930,Log_9004
61.1315,60.9881,9140,0.1434,Log_9140
61.1325,60.4893,9051,0.6432,Log_9051
61.1327,60.9353,9133,0.1974,Log_9133
61.1355,60.7166,9091,0.4189,Log_9091
61.1372,60.6627,9080,0.4745,Log_9080
61.1385,60.6637,9081,0.4748,Log_9081
61.1391,60.8406,9118,0.2985,Log_9118
61.1397,60.8176,9110,0.3221,Log_9110
61.1421,60.8243,9113,0.3178,Log_9113
61.1492,61.0065,9144,0.1427,Log_9144
61.1601,60.7592,9101,0.4009,Log_9101
61.1732,61.0665,9151,0.1067,Log_9151
61.1807,60.1827,9014,0.9979,Log_9014
61.1828,60.6684,9082,0.5144,Log_9082
61.1896,61.0809,9152,0.1087,Log_9152
61.2055,60.9288,9132,0.2767,Log_9132
61.2135,61.1143,9161,0.0992,Log_9161
61.2173,60.7482,9096,0.4691,Log_9096
61.2177,59.7555,8952,1.4622,Log_8952
61.2258,60.2888,9023,0.9370,Log_9023
61.2279,60.9653,9135,0.2625,Log_9135
61.2504,61.1312,9163,0.1193,Log_9163
61.2662,60.9127,9130,0.3535,Log_9130
61.2710,60.1180,8999,1.1530,Log_8999
61.2844,60.9407,9134,0.3437,Log_9134
61.3005,60.7713,9102,0.5292,Log_9102
61.3038,59.9679,8976,1.3359,Log_8976
61.3113,61.0314,9150,0.2799,Log_9150
61.3195,61.2050,9173,0.1145,Log_9173
61.3316,60.5399,9059,0.7918,Log_9059
61.3460,60.9826,9138,0.3633,Log_9138
61.3545,61.1138,9160,0.2407,Log_9160
61.3745,60.9738,9136,0.4007,Log_9136
61.3786,60.8476,9121,0.5310,Log_9121
61.3797,60.5549,9063,0.8247,Log_9063
61.3846,61.2453,9180,0.1393,Log_9180
61.3872,61.1071,9158,0.2801,Log_9158
61.3905,61.0043,9142,0.3862,Log_9142
61.4290,60.8846,9123,0.5444,Log_9123
61.4293,60.9791,9137,0.4501,Log_9137
61.4399,61.0274,9149,0.4125,Log_9149
61.4422,61.3922,9198,0.0500,Log_9198
61.4480,61.1046,9157,0.3434,Log_9157
61.4502,61.1997,9171,0.2505,Log_9171
61.4842,61.1488,9165,0.3354,Log_9165
61.4877,61.0994,9156,0.3883,Log_9156
61.4899,60.6317,9075,0.8582,Log_9075
61.4927,61.4159,9201,0.0768,Log_9201
61.4933,60.9933,9141,0.5000,Log_9141
61.4971,61.3286,9188,0.1684,Log_9188
61.5027,61.2144,9175,0.2883,Log_9175
61.5032,61.1205,9162,0.3827,Log_9162
61.5180,61.2005,9172,0.3175,Log_9172
61.5295,60.2855,9022,1.2440,Log_9022
61.5297,61.4255,9202,0.1042,Log_9202
61.5304,61.3771,9196,0.1533,Log_9196
61.5309,60.4840,9050,1.0469,Log_9050
61.5313,61.3585,9193,0.1728,Log_9193
61.5447,61.2375,9179,0.3072,Log_9179
61.5467,61.3384,9190,0.2083,Log_9190
61.5721,60.8260,9114,0.7461,Log_9114
61.5725,60.7539,9098,0.8186,Log_9098
61.5747,61.3561,9192,0.2186,Log_9192
61.6077,61.3256,9187,0.2821,Log_9187
61.6081,60.4085,9043,1.1996,Log_9043
61.6150,61.2060,9174,0.4090,Log_9174
61.6184,61.4899,9214,0.1285,Log_9214
61.6379,61.2315,9177,0.4064,Log_9177
61.6389,61.1899,9169,0.4490,Log_9169
61.6519,60.6293,9074,1.0227,Log_9074
61.6536,61.0916,9154,0.5620,Log_9154
61.6542,60.8815,9122,0.7727,Log_9122
61.6636,61.1123,9159,0.5513,Log_9159
61.6668,61.0118,9145,0.6550,Log_9145
61.6690,61.3325,9189,0.3364,Log_9189
61.6700,61.1594,9166,0.5106,Log_9166
61.6790,61.1809,9167,0.4981,Log_9167
61.6797,61.4517,9208,0.2280,Log_9208
61.6819,61.2353,9178,0.4466,Log_9178
61.6893,61.5057,9216,0.1836,Log_9216
61.6940,60.8870,9124,0.8070,Log_9124
61.6987,61.4444,9207,0.2543,Log_9207
61.7022,60.5011,9053,1.2012,Log_9053
61.7136,60.6429,9078,1.0708,Log_9078
61.7194,61.4319,9204,0.2875,Log_9204
61.7240,61.0059,9143,0.7181,Log_9143
61.7269,61.1821,9168,0.5448,Log_9168
61.7339,61.2176,9176,0.5163,Log_9176
61.7413,61.6892,9253,0.0521,Log_9253
61.7422,61.4283,9203,0.3140,Log_9203
61.7467,61.2636,9181,0.4830,Log_9181
61.7474,61.0973,9155,0.6501,Log_9155
61.7614,61.6236,9238,0.1379,Log_9238
61.7621,61.6180,9236,0.1441,Log_9236
61.7648,61.3673,9195,0.3975,Log_9195
61.7728,61.5658,9226,0.2070,Log_9226
61.7734,60.4504,9046,1.3229,Log_9046
61.7831,61.3211,9185,0.4620,Log_9185
61.7870,61.6253,9240,0.1617,Log_9240
61.7918,61.5674,9227,0.2245,Log_9227
61.7983,61.4033,9199,0.3950,Log_9199
61.8086,61.6241,9239,0.1844,Log_9239
61.8108,61.5255,9218,0.2852,Log_9218
61.8233,61.6495,9245,0.1739,Log_9245
61.8294,61.4665,9211,0.3629,Log_9211
61.8341,61.4570,9209,0.3772,Log_9209
61.8380,61.5127,9217,0.3253,Log_9217
61.8504,61.3848,9197,0.4655,Log_9197
61.8626,61.6748,9251,0.1879,Log_9251
61.8635,61.3057,9183,0.5578,Log_9183
61.8657,61.7627,9265,0.1030,Log_9265
61.8779,60.3098,9028,1.5681,Log_9028
61.8798,61.7838,9269,0.0960,Log_9269
61.8818,61.6729,9249,0.2089,Log_9249
61.8835,61.5495,9224,0.3339,Log_9224
61.9084,61.1427,9164,0.7657,Log_9164
61.9114,61.0222,9147,0.8892,Log_9147
61.9115,61.7438,9263,0.1677,Log_9263
61.9130,61.7328,9261,0.1802,Log_9261
61.9322,61.5596,9225,0.3726,Log_9225
61.9408,61.6543,9247,0.2864,Log_9247
61.9592,61.7726,9266,0.1866,Log_9266
61.9650,60.8428,9119,1.1222,Log_9119
61.9692,61.7163,9255,0.2530,Log_9255
61.9728,61.5796,9231,0.3932,Log_9231
61.9846,61.8086,9272,0.1760,Log_9272
61.9939,60.5811,9069,1.4128,Log_9069
61.9994,61.8901,9288,0.1092,Log_9288
62.0004,61.8517,9280,0.1487,Log_9280
62.0231,61.7079,9254,0.3153,Log_9254
62.0245,59.2641,8879,2.7604,Log_8879
62.0367,61.3220,9186,0.7147,Log_9186
62.0386,61.5362,9220,0.5024,Log_9220
62.0532,61.4382,9205,0.6150,Log_9205
62.0570,61.6348,9243,0.4222,Log_9243
62.0574,61.5999,9233,0.4575,Log_9233
62.0618,61.8850,9287,0.1769,Log_9287
62.0641,61.6888,9252,0.3754,Log_9252
62.0679,61.8524,9281,0.2155,Log_9281
62.0766,60.8070,9106,1.2696,Log_9106
62.0843,61.4423,9206,0.6419,Log_9206
62.0890,61.9524,9293,0.1367,Log_9293
62.0902,61.5050,9215,0.5852,Log_9215
62.0969,61.8222,9274,0.2747,Log_9274
62.0988,61.3646,9194,0.7342,Log_9194
62.1021,61.9891,9304,0.1130,Log_9304
62.1068,61.2907,9182,0.8161,Log_9182
62.1127,61.6317,9242,0.4811,Log_9242
62.1266,61.9631,9294,0.1635,Log_9294
62.1347,61.8577,9282,0.2771,Log_9282
62.1455,61.9058,9289,0.2397,Log_9289
62.1474,61.6191,9237,0.5284,Log_9237
62.1506,61.8092,9273,0.3414,Log_9273
62.1552,61.9760,9299,0.1792,Log_9299
62.1581,62.0468,9315,0.1112,Log_9315
62.1619,61.9670,9295,0.1949,Log_9295
62.1652,61.6117,9234,0.5534,Log_9234
62.1812,61.3125,9184,0.8686,Log_9184
62.1815,61.4833,9213,0.6982,Log_9213
62.1816,61.8334,9276,0.3482,Log_9276
62.1885,61.9194,9290,0.2691,Log_9290
62.1922,61.8283,9275,0.3639,Log_9275
62.1941,61.6543,9246,0.5399,Log_9246
62.1989,61.8595,9283,0.3394,Log_9283
62.2106,61.7613,9264,0.4492,Log_9264
62.2118,62.1401,9333,0.0717,Log_9333
62.2142,61.5977,9232,0.6165,Log_9232
62.2146,61.4824,9212,0.7323,Log_9212
62.2210,61.8079,9271,0.4131,Log_9271
62.2228,61.3401,9191,0.8827,Log_9191
62.2246,61.9679,9296,0.2567,Log_9296
62.2387,61.4052,9200,0.8335,Log_9200
62.2454,61.7240,9258,0.5215,Log_9258
62.2475,61.9786,9302,0.2690,Log_9302
62.2503,61.9963,9306,0.2541,Log_9306
62.2509,61.9828,9303,0.2681,Log_9303
62.2550,62.0759,9321,0.1791,Log_9321
62.2667,62.2044,9348,0.0623,Log_9348
62.2670,62.1373,9330,0.1297,Log_9330
62.2744,60.4979,9052,1.7765,Log_9052
62.2751,61.8491,9278,0.4260,Log_9278
62.2802,61.7220,9257,0.5583,Log_9257
62.2821,62.0424,9314,0.2397,Log_9314
62.2899,62.2001,9346,0.0898,Log_9346
62.2935,61.7941,9270,0.4993,Log_9270
62.2939,61.6168,9235,0.6772,Log_9235
62.2995,62.1233,9329,0.1762,Log_9329
62.3063,62.0031,9309,0.3032,Log_9309
62.3102,61.9697,9297,0.3405,Log_9297
62.3103,61.8512,9279,0.4590,Log_9279
62.3189,62.0011,9308,0.3178,Log_9308
62.3209,61.9776,9301,0.3434,Log_9301
62.3252,61.5342,9219,0.7910,Log_9219
62.3355,61.7269,9259,0.6086,Log_9259
62.3518,61.5700,9228,0.7817,Log_9228
62.3540,61.6280,9241,0.7260,Log_9241
62.3603,62.1417,9335,0.2186,Log_9335
62.3612,62.2868,9361,0.0744,Log_9361
62.3695,62.1641,9339,0.2054,Log_9339
62.3728,62.1160,9327,0.2567,Log_9327
62.3736,60.8941,9127,1.4795,Log_9127
62.3789,62.2289,9350,0.1500,Log_9350
62.3827,62.1415,9334,0.2412,Log_9334
62.3838,61.7327,9260,0.6511,Log_9260
62.3987,62.0799,9322,0.3188,Log_9322
62.4142,61.5374,9221,0.8768,Log_9221
62.4195,61.5426,9222,0.8769,Log_9222
62.4245,61.8413,9277,0.5833,Log_9277
62.4262,62.0587,9317,0.3675,Log_9317
62.4317,61.9277,9291,0.5040,Log_9291
62.4340,62.2605,9354,0.1735,Log_9354
62.4406,62.3438,9366,0.0968,Log_9366
62.4408,61.7763,9268,0.6645,Log_9268
62.4413,62.1877,9344,0.2536,Log_9344
62.4451,61.5729,9230,0.8722,Log_9230
62.4531,62.1942,9345,0.2589,Log_9345
62.4599,62.3480,9368,0.1119,Log_9368
62.4777,61.1944,9170,1.2832,Log_9170
62.4807,62.1805,9342,0.3003,Log_9342
62.4871,59.9956,8979,2.4915,Log_8979
62.4905,61.9303,9292,0.5602,Log_9292
62.5273,61.7212,9256,0.8061,Log_9256
62.5332,62.3592,9371,0.1740,Log_9371
62.5417,62.4210,9377,0.1207,Log_9377
62.5512,61.9926,9305,0.5587,Log_9305
62.5532,62.1065,9325,0.4467,Log_9325
62.5591,62.4419,9386,0.1171,Log_9386
62.5612,62.2094,9349,0.3519,Log_9349
62.5694,62.2743,9357,0.2951,Log_9357
62.5746,62.0202,9311,0.5543,Log_9311
62.5891,61.5709,9229,1.0181,Log_9229
62.5895,62.2806,9358,0.3088,Log_9358
62.5918,62.1003,9323,0.4915,Log_9323
62.5957,62.1528,9336,0.4430,Log_9336
62.6027,62.2562,9353,0.3465,Log_9353
62.6040,62.4225,9379,0.1815,Log_9379
62.6116,62.3447,9367,0.2669,Log_9367
62.6183,62.2820,9359,0.3363,Log_9359
62.6255,62.4291,9381,0.1964,Log_9381
62.6281,62.1827,9343,0.4455,Log_9343
62.6322,62.3089,9362,0.3233,Log_9362
62.6351,61.0891,9153,1.5460,Log_9153
62.6403,62.3971,9373,0.2432,Log_9373
62.6432,62.5538,9401,0.0894,Log_9401
62.6437,62.4347,9384,0.2091,Log_9384
62.6441,62.5374,9399,0.1067,Log_9399
62.6465,62.5064,9393,0.1401,Log_9393
62.6485,62.1045,9324,0.5440,Log_9324
62.6559,62.1603,9338,0.4956,Log_9338
62.6583,62.4241,9380,0.2342,Log_9380
62.6614,62.5031,9392,0.1582,Log_9392
62.6766,62.2541,9352,0.4225,Log_9352
62.6904,62.3546,9369,0.3358,Log_9369
62.6915,62.0724,9319,0.6191,Log_9319
62.7006,62.5282,9397,0.1724,Log_9397
62.7029,61.8839,9286,0.8190,Log_9286
62.7161,62.5583,9403,0.1578,Log_9403
62.7199,62.5644,9404,0.1555,Log_9404
62.7254,62.2671,9355,0.4583,Log_9355
62.7308,62.5340,9398,0.1968,Log_9398
62.7311,62.4116,9375,0.3195,Log_9375
62.7393,62.5444,9400,0.1949,Log_9400
62.7393,62.2865,9360,0.4528,Log_9360
62.7417,62.5124,9394,0.2293,Log_9394
62.7430,62.5798,9406,0.1631,Log_9406
62.7517,62.0729,9320,0.6788,Log_9320
62.7632,59.6666,8935,3.0966,Log_8935
